,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
6,172,SEA,Jeremy Lane\LaneJe00,DB,22,2017,0,0,0,11,11,70,0,0,0,0,0,0,0,0,0,0,0,103,2,,NW State (LA),
6,173,WAS,Alfred Morris\MorrAl00,RB,23,2018,0,2,4,33,28,102,0,0,0,0,0,1355,5816,33,63,487,0,3,,,Florida Atlantic,College Stats
6,174,TAM,Keith Tandy\TandKe00,DB,23,2018,0,0,0,10,10,90,0,0,0,0,0,1,18,0,0,0,0,118,8,1.0,West Virginia,College Stats
6,175,MIN,Blair Walsh\WalsBl00,K,22,2017,1,1,6,14,13,89,0,0,0,0,0,0,0,0,0,0,0,1,,,Georgia,College Stats
6,176,JAX,Mike Harris\HarrMi00,DB,23,2014,0,0,0,9,8,36,0,0,0,0,0,0,0,0,0,0,0,94,2,2.0,Florida St.,College Stats
6,177,ARI,Justin Bethel\BethJu00,DB,22,2018,0,3,0,15,15,104,0,0,0,0,0,0,0,0,0,0,0,125,4,,Presbyterian,
6,178,BUF,Mark Asper\AspeMa00,G,26,2014,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon,College Stats
6,179,NOR,Andrew Tiller\TillAn01,G,23,2016,0,0,0,6,0,28,0,0,0,0,0,0,0,0,0,0,0,,,,Syracuse,College Stats
6,180,SFO,Trent Robinson\RobiTr02,DB,22,2015,0,0,1,6,0,38,0,0,0,0,0,0,0,0,0,0,0,61,2,,Michigan St.,
6,181,SEA,Winston Guy\GuyxWi00,DB,22,2016,0,0,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,35,,2.0,Kentucky,College Stats
6,182,KAN,Cyrus Gray\GrayCy00,RB,22,2014,0,0,0,1,1,35,0,0,0,0,0,24,99,1,9,64,0,9,,,Texas A&M,College Stats
6,183,MIA,B.J. Cunningham\CunnB.00,WR,23,2014,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan St.,College Stats
6,184,CHI,Isaiah Frey\FreyIs00,DB,22,2014,0,0,0,3,3,27,0,0,0,0,0,0,0,0,0,0,0,50,,,Nevada,
6,185,ARI,Ryan Lindley\LindRy00,QB,23,2015,0,0,0,-4,-4,10,140,274,1372,3,11,4,7,0,0,0,0,,,,San Diego St.,College Stats
6,186,DAL,James Hanna\HannJa00,TE,23,2017,0,0,3,4,4,78,0,0,0,0,0,0,0,0,37,374,1,10,,,Oklahoma,College Stats
6,187,NYJ,Josh Bush\BushJo00,DB,23,2015,0,0,0,3,2,45,0,1,0,0,0,0,0,0,0,0,0,30,2,,Wake Forest,College Stats
6,188,DEN,Danny Trevathan\TrevDa00,LB,22,2018,0,0,5,30,20,81,0,0,0,0,0,0,0,0,0,0,0,365,7,8.0,Kentucky,College Stats
6,189,OAK,Christo Bilukidi\BiluCh00,DE,22,2014,0,0,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,10,,1.0,,
6,190,TEN,Markelle Martin\MartMa00,DB,22,2012,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma St.,College Stats
6,191,CIN,Dan Herron\HerrDa00,RB,23,2015,0,0,0,5,0,35,0,0,0,0,0,112,468,1,31,277,0,7,,,Ohio St.,College Stats
6,192,ATL,Charles Mitchell\MitcCh01,DB,22,2012,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi St.,College Stats
6,193,WAS,Tom Compton\CompTo00,T,23,2018,0,0,2,10,7,79,0,0,0,0,0,0,0,0,0,0,0,3,,,South Dakota,
6,194,PHI,Marvin McNutt\McNuMa00,WR,23,2014,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,College Stats
6,195,HOU,Nick Mondek\MondNi00,OL,23,2012,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,Purdue,College Stats
6,196,DET,Jonte Green\GreeJo03,DB,23,2013,0,0,0,4,4,24,0,0,0,0,0,0,0,0,0,0,0,29,1,1.0,New Mexico St.,College Stats
6,197,NWE,Nate Ebner\EbneNa00,DB,23,2018,0,0,0,9,9,92,0,0,0,0,0,1,14,0,0,0,0,14,,,Ohio St.,College Stats
6,198,BAL,Tommy Streeter\StreTo00,WR,22,2014,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,Miami (FL),College Stats
6,199,SFO,Jason Slowey\SlowJa00,OL,23,2012,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,Western Oregon,
6,200,PHI,Brandon Washington\WashBr00,G,24,2014,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),College Stats
6,201,NYG,Matt McCants\McCaMa00,T,23,2016,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,1,,,,
6,202,NYJ,Terrance Ganaway\GanaTe00,RB,23,2012,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,,Baylor,College Stats
6,203,NYJ,Robert Griffin\GrifRo03,OL,22,2012,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,Baylor,
6,204,CLE,Emmanuel Acho\AchoEm00,LB,21,2014,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,22,,,Texas,College Stats
6,205,CLE,Billy Winn\WinnBi00,DT,23,2016,0,0,1,15,11,68,0,0,0,0,0,0,0,0,0,0,0,68,2,3.0,Boise St.,College Stats
6,206,IND,LaVon Brazill\BrazLa00,WR,23,2013,0,0,0,3,3,25,0,0,0,0,0,0,0,0,23,347,3,5,,,Ohio,College Stats
6,207,CAR,Brad Nortman\NortBr00,P,22,2017,0,0,6,11,7,96,1,1,29,0,0,1,-1,0,0,0,0,1,,,Wisconsin,College Stats
7,208,IND,Justin Anderson\AndeJu00,OL,24,2012,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,
7,209,STL,Aaron Brown\BrowAa01,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Hawaii,College Stats
7,210,MIN,Audie Cole\ColeAu00,LB,23,2016,0,0,0,6,6,57,0,0,0,0,0,0,0,0,0,0,0,52,,1.0,North Carolina St.,College Stats
7,211,TEN,Scott Solomon\SoloSc00,DE,23,2015,0,0,0,2,1,24,0,0,0,0,0,0,0,0,0,0,0,8,,2.0,Rice,College Stats
7,212,TAM,Michael Smith\SmitMi01,RB,24,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Utah St.,College Stats
7,213,WAS,Richard Crawford\CrawRi00,DB,22,2014,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,12,1,,SMU,College Stats
7,214,IND,Tim Fugger\FuggTi00,DE,23,2012,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,Vanderbilt,College Stats
7,215,MIA,Kheeston Randall\RandKh00,DT,23,2012,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,6,,,Texas,College Stats
7,216,CAR,D.J. Campbell\CampD.00,DB,23,2013,0,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,13,,,California,College Stats
7,217,WAS,Jordan Bernstine\BernJo00,DB,23,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,
7,218,KAN,Jerome Long\LongJe00,DT,22,2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,San Diego St.,College Stats
7,219,MIN,Trevor Guyton\GuytTr00,DE,,,0,0,0,,,,,,,,,,,,,,,,,,California,College Stats
7,220,CHI,Greg McCoy\McCoGr00,DB,23,2012,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,College Stats
7,221,ARI,Nate Potter\PottNa00,T,24,2013,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,,,,Boise St.,College Stats
7,222,DAL,Caleb McSurdy\McSuCa00,LB,22,2012,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,Montana,
7,223,DET,Travis Lewis\LewiTr00,LB,24,2015,0,0,0,4,4,42,0,0,0,0,0,0,0,0,0,0,0,17,,1.0,Oklahoma,College Stats
7,224,NWE,Alfonzo Dennard\DennAl00,DB,22,2014,0,0,1,8,8,29,0,0,0,0,0,0,0,0,0,0,0,86,5,,Nebraska,College Stats
7,225,SEA,J.R. Sweezy\SweeJ.00,DT,23,2018,0,0,5,31,25,83,0,0,0,0,0,0,0,0,0,0,0,2,,,North Carolina St.,College Stats
7,226,SDG,David Molk\MolkDa00,C,23,2015,0,0,0,3,1,20,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,College Stats
7,227,MIA,Rishard Matthews\MattRi00,WR,22,2018,0,0,3,24,9,85,0,0,0,0,0,3,4,0,228,3147,21,7,,,Nevada,
7,228,JAX,Jeris Pendleton\PendJe00,DT,28,2014,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,,,Ashland,
7,229,PHI,Bryce Brown\BrowBr02,RB,21,2015,0,0,0,9,6,42,0,0,0,0,0,251,1076,7,37,316,0,1,,,Kansas St.,College Stats
7,230,OAK,Nathan Stupar\StupNa01,LB,24,2018,0,0,0,8,,73,0,0,0,0,0,0,0,0,0,0,0,86,1,2.0,Penn St.,
7,231,PIT,Toney Clemons\ClemTo00,WR,23,2012,0,0,0,0,,4,0,0,0,0,0,0,0,0,3,41,0,,,,Colorado,College Stats
7,232,SEA,Greg Scruggs\ScruGr00,DE,22,2016,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,9,,3.0,Louisville,College Stats
7,233,TAM,Drake Dunsmore\DunsDr00,TE,23,2012,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,Northwestern,College Stats
7,234,NOR,Marcel Jones\JoneMa03,OL,24,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska,
7,235,NWE,Jeremy Ebert\EberJe00,WR,23,2013,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,18,0,1,,,Northwestern,College Stats
7,236,BAL,DeAngelo Tyson\TysoDe00,DT,23,2014,0,0,0,6,6,34,0,0,0,0,0,0,0,0,0,0,0,19,1,3.0,Georgia,College Stats
7,237,SFO,Cam Johnson\JohnCa01,DE,22,2016,0,0,1,5,0,28,0,0,0,0,0,0,0,0,0,0,0,25,,3.0,Virginia,College Stats
7,238,KAN,Junior Hemingway\HemiJu00,WR,23,2014,0,0,0,2,2,31,0,0,0,0,0,0,0,0,25,233,2,13,,,Michigan,College Stats
7,239,NYG,Markus Kuhn\KuhnMa00,DT,26,2015,0,0,0,6,6,39,0,0,0,0,0,0,0,0,0,0,0,23,,1.5,North Carolina St.,College Stats
7,240,PIT,David Paulson\PaulDa01,TE,23,2014,0,0,0,1,1,32,0,0,0,0,0,0,0,0,13,153,0,,,,Oregon,College Stats
7,241,GNB,Andrew Datko\DatkAn00,OL,22,2012,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,College Stats
7,242,NYJ,Antonio Allen\AlleAn02,DB,23,2016,0,0,2,10,10,50,0,0,0,0,0,0,0,0,0,0,0,77,1,2.5,South Carolina,College Stats
7,243,GNB,B.J. Coleman\ColeB.00,QB,23,2012,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,Tenn-Chattanooga,
7,244,NYJ,Jordan White\WhitJo02,WR,24,2012,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,13,0,,,,West. Michigan,
7,245,CLE,Trevin Wade\WadeTr00,DB,23,2016,0,0,0,5,1,47,0,0,0,0,0,0,0,0,0,0,0,71,,,Arizona,College Stats
7,246,PIT,Terrence Frederick\FredTe00,DB,22,2014,0,0,0,1,,5,0,0,0,0,0,0,0,0,0,0,0,14,,,Texas A&M,College Stats
7,247,CLE,Brad Smelley\SmelBr00,TE,23,2014,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,,,,Alabama,College Stats
7,248,PIT,Kelvin Beachum\BeacKe00,T,23,2018,0,0,5,30,17,85,0,0,0,0,0,0,0,0,0,0,0,2,,,SMU,
7,249,ATL,Travian Robertson\RobeTr00,DT,23,2014,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,4,,,South Carolina,College Stats
7,250,SDG,Edwin Baker\BakeEd01,RB,21,2014,0,0,0,1,0,6,0,0,0,0,0,44,173,2,8,57,0,,,,Michigan St.,College Stats
7,251,BUF,John Potter\PottJo00,K,22,2013,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,West. Michigan,
7,252,STL,Daryl Richardson\RichDa00,RB,22,2016,0,0,0,7,7,27,0,0,0,0,0,169,697,0,38,284,0,,,,Abilene Christian,
7,253,IND,Chandler Harnish\HarnCh00,QB,24,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Northern Illinois,College Stats
