,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
6,175,KAN,Quinten Lawrence\LawrQu00,WR,24,2009,0,0,0,0,0,6,0,0,0,0,0,2,42,0,1,9,0,,,,McNeese St.,
6,176,ATL,Spencer Adkins\AdkiSp99,LB,22,2011,0,0,0,2,2,24,0,0,0,0,0,0,0,0,0,0,0,6,,,Miami (FL),College Stats
6,177,CLE,Don Carey\CareDo00,DB,22,2017,0,0,1,12,,99,0,0,0,0,0,0,0,0,0,0,0,117,3,,Norfolk St.,
6,178,SEA,Mike Teel\TeelMi00,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Rutgers,
6,179,CIN,Morgan Trent\TrenMo99,DB,23,2011,0,0,0,4,2,36,0,0,0,0,0,0,0,0,0,0,0,48,3,1.0,Michigan,College Stats
6,180,JAX,Zach Miller\MillZa02,TE,24,2017,0,0,2,12,3,66,0,0,0,0,0,3,12,0,146,1631,15,1,,,Nebraska-Omaha,
6,181,MIA,Andrew Gardner\GardAn20,T,23,2016,0,0,0,5,0,28,0,0,0,0,0,0,0,0,0,0,0,2,,,Georgia Tech,
6,182,GNB,Jarius Wynn\WynnJa99,DE,23,2014,0,0,0,8,5,69,0,0,0,0,0,0,0,0,0,0,0,44,,10.5,Georgia,College Stats
6,183,BUF,Cary Harris\HarrCa99,DB,22,2010,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,2,,USC,College Stats
6,184,SFO,Bear Pascoe\PascBe00,TE,23,2015,0,0,1,3,,85,0,0,0,0,0,1,2,0,40,336,2,1,,,Fresno St.,College Stats
6,185,BAL,Cedric Peerman\PeerCe00,RB,22,2016,0,1,0,4,,92,0,0,0,0,0,70,349,1,13,123,0,29,,,Virginia,College Stats
6,186,WAS,Robert Henson\HensRo99,LB,23,2009,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,,,TCU,College Stats
6,187,GNB,Brandon Underwood\UndeBr99,DB,23,2010,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,5,,,Cincinnati,College Stats
6,188,HOU,Brice McCain\McCaBr99,DB,22,2017,0,0,2,19,7,132,0,0,0,0,0,0,0,0,0,0,0,182,11,0.5,Utah,College Stats
6,189,SDG,Kevin Ellison\ElliKe98,LB,22,2009,0,0,1,4,4,13,0,0,0,0,0,0,0,0,0,0,0,41,,1.0,USC,College Stats
6,190,CHI,Al Afalava\AfalAl99,DB,22,2012,0,0,1,6,5,29,0,0,0,0,0,0,0,0,0,0,0,51,1,2.0,Oregon St.,College Stats
6,191,CLE,Coye Francies\FranCo99,DB,22,2012,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,3,,,San Jose St.,College Stats
6,192,DET,Aaron Brown\BrowAa00,RB,23,2011,0,0,0,2,2,22,0,0,0,0,0,45,189,0,18,138,1,,,,TCU,College Stats
6,193,NYJ,Matt Slauson\SlauMa20,G,23,2018,0,0,7,39,13,113,0,0,0,0,0,0,0,0,1,1,0,3,,,Nebraska,
6,194,PHI,Brandon Gibson\GibsBr00,WR,22,2014,0,0,3,17,0,76,0,0,0,0,0,5,44,0,233,2711,13,6,,,Washington St.,College Stats
6,195,CLE,James Davis\DaviJa03,RB,23,2010,0,0,0,1,0,9,0,0,0,0,0,28,75,0,8,50,0,,,,Clemson,College Stats
6,196,STL,Keith Null\NullKe00,QB,23,2009,0,0,0,1,1,4,73,119,566,3,9,5,6,0,0,0,0,,,,West Texas A&M,
6,197,DAL,Stephen Hodge\HodgSt99,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,TCU,
6,198,NWE,Jake Ingram\IngrJa20,C,23,2010,0,0,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,,,,Hawaii,College Stats
6,199,OAK,Stryker Sulak,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Missouri,College Stats
6,200,NYG,DeAndre Wright\WrigDe99,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,New Mexico,
6,201,IND,Curtis Painter\PainCu00,QB,24,2013,0,0,1,2,2,14,148,287,1681,6,13,23,109,0,0,0,0,1,,,Purdue,College Stats
6,202,OAK,Brandon Myers\MyerBr00,TE,24,2016,0,0,3,12,8,115,0,0,0,0,0,0,0,0,199,1954,9,2,,,Iowa,College Stats
6,203,TEN,Jason McCourty\McCoJa99,DB,22,2018,0,0,7,37,32,132,0,0,0,0,0,0,0,0,0,0,0,495,16,1.0,Rutgers,College Stats
6,204,ARI,Will Davis\DaviWi99,DE,23,2010,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,16,,3.0,Illinois,College Stats
6,205,PIT,Ra'Shon Harris\HarrRa99,DT,23,2009,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon,
6,206,TEN,Dominique Edison\EdisDo00,WR,23,2009,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,S.F. Austin,
6,207,NWE,Myron Pryor\PryoMy99,DT,23,2012,0,0,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,20,,1.0,Kentucky,College Stats
6,208,DAL,John Phillips\PhilJo00,TE,22,2018,0,0,1,2,2,114,0,0,0,0,0,0,0,0,55,390,5,11,,,Virginia,College Stats
6,209,CIN,Bernard Scott\ScotBe00,RB,25,2013,0,0,0,9,9,49,0,1,0,0,0,259,1049,4,31,175,0,1,,,Abilene Christian,
7,210,ATL,Vance Walker\WalkVa99,DT,22,2015,0,0,1,20,9,104,0,0,0,0,0,0,0,0,0,0,0,116,,12.0,Georgia Tech,College Stats
7,211,STL,Chris Ogbonnaya\OgboCh00,RB,23,2014,0,0,0,8,0,53,0,0,0,0,0,158,710,2,96,714,2,6,,,Texas,College Stats
7,212,KAN,Javarris Williams\WillJa05,RB,23,2012,0,0,0,0,0,4,0,0,0,0,0,6,6,0,0,0,0,,,,Tennessee St.,
7,213,PHI,Paul Fanaika\FanaPa20,G,23,2014,0,0,2,13,,33,0,0,0,0,0,0,0,0,0,0,0,4,,,Arizona St.,
7,214,MIA,J.D. Folsom\FolsJ.99,LB,25,2009,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Weber St.,
7,215,CIN,Fui Vakapuna\VakaFu00,RB,25,,0,0,0,,,,,,,,,,,,,,,,,,BYU,
7,216,CAR,Captain Munnerlyn\MunnCa99,DB,21,2018,0,0,4,34,22,148,0,0,0,0,0,0,0,0,0,0,0,396,12,8.0,South Carolina,College Stats
7,217,TAM,E.J. Biggers\BiggE.99,DB,22,2015,0,0,1,13,8,92,0,0,0,0,0,0,0,0,0,0,0,216,4,1.0,West. Michigan,College Stats
7,218,GNB,Brad Jones\JoneBr99,LB,23,2015,0,0,2,18,18,83,0,0,0,0,0,0,0,0,0,0,0,186,,10.0,Colorado,College Stats
7,219,SFO,Curtis Taylor\TaylCu99,DB,24,2013,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,College Stats
7,220,BUF,Ellis Lankster\LankEl99,DB,22,2014,0,0,0,5,1,49,0,0,0,0,0,0,0,0,0,0,0,45,2,1.0,West Virginia,College Stats
7,221,WAS,Eddie Williams\WillEd00,RB,22,2012,0,0,0,0,,6,0,0,0,0,0,2,2,0,1,17,0,,,,Idaho,
7,222,IND,Pat McAfee\McAfPa44,K,22,2016,1,2,8,18,18,127,1,2,35,0,0,2,18,0,0,0,0,6,,,West Virginia,College Stats
7,223,HOU,Troy Nolan\NolaTr99,DB,23,2012,0,0,0,5,5,38,0,0,0,0,0,0,0,0,0,0,0,56,3,1.5,Arizona St.,College Stats
7,224,SDG,Demetrius Byrd,WR,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
7,225,DEN,Blake Schlueter\SchlBl20,C,23,,0,0,0,,,,,,,,,,,,,,,,,,TCU,
7,226,PIT,A.Q. Shipley\ShipA.20,C,23,2017,0,0,3,24,,89,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,
7,227,DAL,Mike Mickens\MickMi99,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Cincinnati,
7,228,DET,Lydon Murtha\MurtLy20,T,23,2010,0,0,0,2,,9,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska,College Stats
7,229,DAL,Manuel Johnson\JohnMa04,WR,22,2010,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,0,,,,Oklahoma,College Stats
7,230,PHI,Moise Fokou\FokoMo99,LB,24,2014,0,0,2,20,13,73,0,0,0,0,0,0,0,0,0,0,0,151,,3.0,Maryland,College Stats
7,231,MIN,Jamarca Sanford\SanfJa99,DB,24,2015,0,0,3,17,16,95,0,0,0,0,0,0,0,0,0,0,0,188,3,1.0,Mississippi,College Stats
7,232,NWE,Julian Edelman\EdelJu00,WR,23,2018,0,0,5,45,45,109,2,2,43,0,0,44,305,0,465,4966,26,17,,,Kent St.,College Stats
7,233,TAM,Sammie Stroughter\StroSa00,WR,23,2012,0,0,0,5,5,33,0,0,0,0,0,1,2,0,60,639,1,4,,,Oregon St.,College Stats
7,234,NWE,Darryl Richard\RichDa97,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Georgia Tech,
7,235,DET,Zack Follett\FollZa99,LB,22,2010,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,8,,,California,College Stats
7,236,IND,Jaimie Thomas\ThomJa22,T,23,2010,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,Maryland,College Stats
7,237,KAN,Jake O'Connell\OConJa00,TE,23,2012,0,0,0,0,0,35,0,0,0,0,0,0,0,0,15,108,0,1,,,Miami (OH),College Stats
7,238,NYG,Stoney Woodson,DB,,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina,College Stats
7,239,TEN,Ryan Durand\DuraRy20,G,23,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Syracuse,College Stats
7,240,ARI,LaRod Stephens-Howling\StepLa00,RB,22,2013,0,0,0,9,9,58,0,0,0,0,0,188,670,5,58,545,3,2,,,Pittsburgh,College Stats
7,241,PIT,David Johnson\JohnDa05,TE,22,2016,0,0,1,3,3,98,0,0,0,0,0,2,4,0,31,304,1,,,,Arkansas St.,College Stats
7,242,TEN,Nick Schommer\SchoNi99,DB,23,2010,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,,,,North Dakota St.,
7,243,WAS,Marko Mitchell\MitcMa00,WR,24,2009,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,32,0,,,,Nevada,College Stats
7,244,SFO,Ricky Jean-Francois\JeanRi99,DT,22,2018,0,0,3,20,4,131,0,0,0,0,0,0,0,0,0,0,0,112,,14.0,LSU,College Stats
7,245,SEA,Courtney Greene\GreeCo99,DB,22,2011,0,0,1,5,,30,0,0,0,0,0,0,0,0,0,0,0,60,1,,Rutgers,College Stats
7,246,CHI,Lance Louis\LouiLa20,G,24,2015,0,0,2,18,12,61,0,0,0,0,0,0,0,0,1,4,0,7,,,San Diego St.,College Stats
7,247,SEA,Nick Reed\ReedNi99,DE,22,2011,0,0,0,3,2,26,0,0,0,0,0,0,0,0,0,0,0,10,,1.0,Oregon,College Stats
7,248,SEA,Cameron Morrah\MorrCa00,TE,22,2012,0,0,0,2,2,27,0,0,0,0,0,1,1,0,16,194,0,,,,California,College Stats
7,249,CIN,Clinton McDonald\McDoCl99,DT,22,2018,0,0,2,24,1,106,0,0,0,0,0,0,0,0,0,0,0,176,2,20.0,Memphis,College Stats
7,250,JAX,Rashad Jennings\JennRa00,RB,24,2016,0,0,4,31,9,93,0,0,0,0,0,930,3772,23,191,1469,2,4,,,Liberty,
7,251,CHI,Derek Kinder,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh,College Stats
7,252,CIN,Freddie Brown,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Utah,College Stats
7,253,JAX,Tiquan Underwood\UndeTi00,WR,22,2013,0,0,0,9,1,45,0,0,0,0,0,1,1,0,63,1006,6,5,,,Rutgers,College Stats
7,254,ARI,Trevor Canfield\CanfTr20,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Cincinnati,
7,255,DET,Dan Gronkowski\GronDa00,TE,24,2011,0,0,0,1,0,21,0,0,0,0,0,0,0,0,9,69,0,,,,Maryland,College Stats
7,256,KAN,Ryan Succop\SuccRy44,K,22,2018,0,0,10,24,11,154,0,0,0,0,0,0,0,0,0,0,0,2,,,South Carolina,College Stats
