,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
6,172,MIN,Brandon Fusco\FuscBr00,C,23,2018,0,0,6,34,27,90,0,0,0,0,0,0,0,0,0,0,0,,,,Slippery Rock,
6,173,SEA,Byron Maxwell\MaxwBy00,DB,23,2017,0,0,3,21,11,83,0,0,0,0,0,0,0,0,0,0,0,213,11,,Clemson,College Stats
6,174,MIA,Charles Clay\ClayCh00,TE,22,2018,0,0,8,26,12,108,0,0,0,0,0,7,15,1,337,3616,23,2,,,Tulsa,College Stats
6,175,TEN,Byron Stingily\StinBy00,T,22,2014,0,0,0,4,4,20,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,
6,176,DAL,Dwayne Harris\HarrDw00,WR,23,2018,0,1,0,12,6,97,0,0,0,0,0,9,37,0,75,858,8,27,,,East Carolina,College Stats
6,177,WAS,Evan Royster\RoysEv00,RB,23,2013,0,0,0,4,4,32,0,0,0,0,0,81,416,2,25,180,0,3,,,Penn St.,College Stats
6,178,WAS,Aldrick Robinson\RobiAl00,WR,22,2018,0,0,0,10,5,78,0,0,0,0,0,4,10,0,78,1330,13,1,,,SMU,College Stats
6,179,GNB,Caleb Schlauderaff\SchlCa00,G,23,2013,0,0,0,1,,12,0,0,0,0,0,0,0,0,0,0,0,,,,Southern Utah,
6,180,BAL,Tyrod Taylor\TaylTy00,QB,22,2018,0,1,3,39,1,62,835,1356,9529,53,20,326,1836,16,2,10,0,1,,,Virginia Tech,College Stats
6,181,OAK,Richard Gordon\GordRi00,TE,24,2015,0,0,0,0,0,35,0,0,0,0,0,0,0,0,4,14,1,18,,,Miami (FL),College Stats
6,182,SFO,Ronald Johnson\JohnRo05,WR,23,2012,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats
6,183,SDG,Jordan Todman\TodmJo00,RB,21,2017,0,0,0,5,0,75,0,0,0,0,0,124,531,3,40,314,2,10,,,Connecticut,College Stats
6,184,ARI,David Carter\CartDa01,DT,23,2013,0,0,0,5,5,35,0,0,0,0,0,0,0,0,0,0,0,17,,1.0,UCLA,College Stats
6,185,NYG,Greg Jones\JoneGr02,LB,22,2012,0,0,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,22,,,Michigan St.,College Stats
6,186,GNB,D.J. Smith\SmitD.00,LB,22,2014,0,0,0,6,6,24,0,0,0,0,0,0,0,0,0,0,0,62,1,2.0,Appalachian St.,
6,187,TAM,Allen Bradford\BradAl00,RB,23,2015,0,0,0,1,0,19,0,0,0,0,0,5,13,0,0,0,0,8,,,USC,College Stats
6,188,IND,Chris Rucker\RuckCh00,DB,22,2011,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,25,,,Michigan St.,
6,189,DEN,Mike Mohamed\MohaMi00,LB,23,2015,0,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,42,1,,California,College Stats
6,190,SFO,Colin Jones\JoneCo01,DB,23,2018,0,0,0,10,1,115,0,0,0,0,0,0,0,0,0,0,0,80,2,1.0,TCU,College Stats
6,191,PHI,Jason Kelce\KelcJa00,C,23,2018,1,2,7,48,48,104,0,0,0,0,0,0,0,0,0,0,0,3,,,Cincinnati,College Stats
6,192,ATL,Matthew Bosher\BoshMa00,K,23,2018,0,0,8,12,12,121,0,0,0,0,0,1,0,0,0,0,0,16,,,Miami (FL),College Stats
6,193,PHI,Brian Rolle\RollBr00,LB,22,2012,0,0,1,6,6,20,0,0,0,0,0,0,0,0,0,0,0,45,,1.0,Ohio St.,College Stats
6,194,NWE,Markell Carter\CartMa01,LB,21,,0,0,0,,,,,,,,,,,,,,,,,,Central Arkansas,
6,195,CHI,J.T. Thomas\ThomJ.02,LB,23,2017,0,0,2,12,1,62,0,0,0,0,0,0,0,0,0,0,0,99,2,0.5,West Virginia,
6,196,PIT,Keith Williams\WillKe04,G,23,2012,0,0,1,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska,College Stats
6,197,GNB,Ricky Elmore\ElmoRi00,DL,23,2012,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona,College Stats
6,198,NYG,Tyler Sash\SashTy00,DB,23,2012,0,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,17,,,Iowa,College Stats
6,199,KAN,Jerrell Powe\PoweJe00,DT,24,2014,0,0,0,3,1,28,0,0,0,0,0,0,0,0,0,0,0,12,,1.0,Mississippi,College Stats
6,200,MIN,Ross Homan\HomaRo00,LB,24,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
6,201,SDG,Stephen Schilling\SchiSt00,G,23,2014,0,0,0,5,3,26,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,
6,202,NYG,Jacquian Williams\WillJa02,LB,23,2014,0,0,1,13,13,51,0,0,0,0,0,0,0,0,0,0,0,173,,2.0,South Florida,College Stats
6,203,CAR,Zachary Williams\WillZa00,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Washington St.,
7,204,DEN,Virgil Green\GreeVi00,TE,23,2018,0,0,4,6,6,110,0,0,0,0,0,2,3,0,86,996,5,11,,,Nevada,College Stats
7,205,SEA,Lazarius Levingston\LeviLa00,DL,23,2012,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,,,LSU,College Stats
7,206,BUF,Justin Rogers\RogeJu00,DB,23,2015,0,0,0,4,4,43,0,0,0,0,0,0,0,0,0,0,0,66,3,,Richmond,
7,207,CIN,Korey Lindsey\LindKo00,DB,22,2012,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,Southern Illinois,
7,208,NYJ,Greg McElroy\McElGr00,QB,23,2012,0,0,0,1,1,2,19,31,214,1,1,8,30,0,0,0,0,,,,Alabama,College Stats
7,209,DET,Johnny Culbreath\CulbJo00,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina St.,
7,210,ATL,Andrew Jackson\JackAn00,OL,22,2012,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,Fresno St.,College Stats
7,211,SFO,Bruce Miller\MillBr02,DE,24,2015,0,0,4,7,7,77,0,0,0,0,0,28,62,1,76,734,3,19,,,Central Florida,College Stats
7,212,TEN,Zach Clayton\ClayZa00,DT,23,2012,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,Auburn,College Stats
7,213,WAS,Brandyn Thompson\ThomBr00,DB,21,2011,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,2,,,Boise St.,College Stats
7,214,HOU,Derek Newton\NewtDe00,T,23,2016,0,0,4,27,27,82,0,0,0,0,0,0,0,0,0,0,0,1,,,Arkansas St.,
7,215,MIN,D'Aundre Reed\ReedD'00,DE,23,2012,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona,College Stats
7,216,STL,Mikail Baker\BakeMi00,DB,24,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats
7,217,WAS,Maurice Hurt\HurtMa00,G,23,2012,0,0,1,6,6,21,0,0,0,0,0,0,0,0,0,0,0,3,,,Florida,
7,218,GNB,Ryan Taylor\TaylRy00,TE,23,2014,0,0,0,0,0,59,0,0,0,0,0,0,0,0,8,45,1,15,,,North Carolina,College Stats
7,219,NWE,Malcolm Williams\WillMa01,DB,23,2012,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,TCU,College Stats
7,220,DAL,Shaun Chapas\ChapSh00,RB,23,2012,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,15,0,,,,Georgia,College Stats
7,221,NYG,Da'Rel Scott\ScotDa01,RB,23,2013,0,0,0,1,1,20,0,0,0,0,0,31,98,0,13,115,1,2,,,Maryland,College Stats
7,222,TAM,Anthony Gaitor\GaitAn00,DB,22,2014,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,11,,,Florida International,College Stats
7,223,KAN,Shane Bannon\BannSh00,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Yale,
7,224,WAS,Markus White\WhitMa01,DE,23,2012,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,
7,225,BAL,Anthony Allen\AlleAn01,RB,23,2012,0,0,0,1,1,21,0,0,0,0,0,19,69,1,2,12,0,9,,,Georgia Tech,College Stats
7,226,NOR,Greg Romeus\RomeGr00,DL,23,2012,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh,College Stats
7,227,NYJ,Scotty McKnight\McKnSc00,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Colorado,College Stats
7,228,STL,Jabara Williams\WillJa12,LB,22,2012,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,,,S.F. Austin,
7,229,STL,Jonathan Nelson\NelsJo01,DB,23,2011,0,0,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,6,1,,Oklahoma,College Stats
7,230,ATL,Cliff Matthews\MattCl01,DE,22,2016,0,0,0,3,3,35,0,0,0,0,0,0,0,0,0,0,0,20,,,South Carolina,College Stats
7,231,MIA,Frank Kearse\KearFr00,DT,22,2015,0,0,0,5,,35,0,0,0,0,0,0,0,0,0,0,0,29,,5.5,Alabama A&M,
7,232,PIT,Baron Batch\BatcBa00,RB,23,2012,0,0,0,1,1,12,0,0,0,0,0,25,49,1,4,31,0,4,,,Texas Tech,College Stats
7,233,GNB,Lawrence Guy\GuyxLa00,DT,21,2018,0,0,3,21,,93,0,0,0,0,0,0,0,0,0,0,0,122,,7.5,Arizona St.,College Stats
7,234,SDG,Andrew Gachkar\GachAn00,LB,22,2017,0,0,0,9,8,101,0,0,0,0,0,0,0,0,0,0,0,102,,2.0,Missouri,College Stats
7,235,MIA,Jimmy Wilson\WilsJi00,DB,25,2015,0,0,1,11,8,73,0,0,0,0,0,0,0,0,0,0,0,163,5,3.0,Montana,
7,236,MIN,Stephen Burton\BurtSt00,WR,21,2013,0,0,0,0,0,19,0,0,0,0,0,1,-9,0,15,149,1,1,,,Long Beach CC,
7,237,PHI,Greg Lloyd\LloyGr01,LB,22,2012,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Connecticut,College Stats
7,238,TAM,Daniel Hardy\HardDa00,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Idaho,College Stats
7,239,SFO,Michael Person\PersMi00,G,23,2018,0,0,2,9,0,53,0,0,0,0,0,0,0,0,0,0,0,,,,Montana St.,
7,240,PHI,Stanley Havili\HaviSt00,RB,23,2014,0,0,1,1,0,28,0,0,0,0,0,13,29,1,25,171,1,11,,,USC,College Stats
7,241,OAK,David Ausberry\AusbDa00,WR,23,2014,0,0,0,1,1,34,0,0,0,0,0,1,-2,0,11,120,0,10,,,USC,College Stats
7,242,SEA,Malcolm Smith\SmitMa02,LB,22,2018,0,0,3,27,12,96,0,0,0,0,0,0,0,0,0,0,0,285,4,6.0,USC,College Stats
7,243,NOR,Nate Bussey\BussNa00,LB,22,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Illinois,College Stats
7,244,CAR,Lee Ziemba\ZiemLe00,T,22,2012,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn,College Stats
7,245,BUF,Michael Jasper\JaspMi00,DT,24,,0,0,0,,,,,,,,,,,,,,,,,,,
7,246,CIN,Jay Finley\FinlJa00,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats
7,247,DEN,Jeremy Beal\BealJe00,DL,23,2012,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,College Stats
7,248,CLE,Eric Hagg\HaggEr00,DB,21,2012,0,0,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,30,,,Nebraska,College Stats
7,249,ARI,DeMarco Sampson\SampDe00,WR,25,2011,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,36,0,1,,,San Diego St.,College Stats
7,250,SFO,Curtis Holcomb\HolcCu00,DB,23,2012,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,Florida A&M,
7,251,TEN,Tommie Campbell\CampTo00,DB,23,2014,0,0,0,4,4,44,0,0,0,0,0,0,0,0,0,0,0,27,,,Pittsburgh,College Stats
7,252,DAL,Bill Nagy\NagyBi00,G,23,2012,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,
7,253,WAS,Chris Neild\NeilCh00,DT,23,2014,0,0,0,2,2,24,0,0,0,0,0,0,0,0,0,0,0,8,,2.0,West Virginia,College Stats
7,254,HOU,Cheta Ozougwu\OzouCh00,DE,22,2014,0,0,0,1,,9,0,0,0,0,0,0,0,0,0,0,0,4,,1.0,Rice,College Stats
